EmployeeID,Age,Department,ZipCode,Salary
12620,69,Engineering,44126,74139
12621,50,Engineering,44122,84438
12622,31,Engineering,44126,76655
12623,62,Sales,44126,71238
12624,22,Engineering,44125,93720
12625,50,Sales,44123,65952
12626,66,Sales,44124,61316
12627,59,Customer Support,44123,77224
12628,32,Sales,44123,72328
12629,47,Engineering,44122,64910
12630,27,HR,44126,94648
12631,24,Sales,44124,73514
12632,64,Customer Support,44123,57979
12633,30,Sales,44124,39969
12634,25,Customer Support,44122,63702
12635,23,HR,44122,54151
12636,71,Engineering,44126,53902
12637,53,Engineering,44122,92266
12638,69,Engineering,44125,68512
12639,68,Engineering,44126,74646
12640,52,Engineering,44122,60954
12641,35,Sales,44126,59021
12642,31,Engineering,44122,67603
12643,63,Customer Support,44124,68572
12644,61,Sales,44123,78745
12645,67,HR,44126,100739
12646,27,Engineering,44123,63857
12647,59,Engineering,44124,63174
12648,31,Sales,44125,81877
12649,61,Engineering,44122,96409
12650,74,Customer Support,44125,77017
12651,74,Sales,44122,81538
12652,46,Engineering,44123,75477
12653,47,Sales,44123,75152
12654,22,Sales,44124,68183
12655,57,Customer Support,44122,65751
12656,30,Sales,44123,64983
12657,28,Sales,44123,89052
12658,53,Customer Support,44126,53196
12659,73,Engineering,44122,78725
12660,37,Sales,44126,86430
12661,68,Sales,44125,71338
12662,29,Customer Support,44124,82263
12663,29,Engineering,44122,52798
12664,67,Engineering,44124,71504
12665,48,Sales,44123,79554
12666,58,Sales,44123,91796
12667,30,Sales,44125,78742
12668,74,Sales,44122,82564
12669,66,Engineering,44123,69968
12670,52,HR,44122,78991
12671,60,Customer Support,44126,59491
12672,56,Customer Support,44125,58565
12673,52,Customer Support,44126,64003
12674,73,Sales,44122,74146
12675,46,Sales,44125,68046
12676,45,Engineering,44124,92808
12677,40,Sales,44123,47490
12678,68,Sales,44124,80802
12679,49,Customer Support,44125,62750
12680,43,Engineering,44123,59585
12681,54,Customer Support,44123,79379
12682,44,Engineering,44122,82742
12683,47,Engineering,44123,75877
12684,33,Engineering,44124,89265
12685,51,Customer Support,44124,66953
12686,73,HR,44126,67455
12687,64,Engineering,44123,98348
12688,57,Sales,44122,73401
12689,53,Engineering,44126,70682
12690,52,Engineering,44123,83611
12691,33,Sales,44123,80686
12692,52,Sales,44124,55138
12693,50,Customer Support,44122,55138
12694,46,Engineering,44126,45604
12695,49,Engineering,44125,58560
12696,61,Engineering,44123,71455
12697,51,Sales,44123,86915
12698,46,Engineering,44126,83230
12699,49,Engineering,44122,68170
12700,36,Customer Support,44123,77282
12701,70,Sales,44124,56592
12702,40,Sales,44122,95883
12703,62,HR,44125,72481
12704,62,Customer Support,44124,62103
12705,55,Engineering,44125,68174
12706,50,Customer Support,44125,61761
12707,61,Engineering,44122,80990
12708,56,Engineering,44125,82421
12709,35,Sales,44126,69706
12710,61,Engineering,44123,76485
12711,42,Engineering,44122,56952
12712,41,Sales,44125,78370
12713,29,Sales,44125,65081
12714,57,Engineering,44122,61534
12715,59,Sales,44125,99777
12716,24,Customer Support,44124,62683
12717,64,Engineering,44124,59041
12718,49,Sales,44124,42116
12719,60,Engineering,44123,57187
12720,64,Customer Support,44125,69300
12721,28,Sales,44122,55191
12722,57,Engineering,44123,64592
12723,43,Engineering,44126,84790
12724,25,Engineering,44124,99619
12725,73,Engineering,44125,55322
12726,58,Customer Support,44123,86555
12727,49,Engineering,44124,90501
12728,68,Engineering,44122,50025
12729,33,Sales,44125,78839
12730,60,Sales,44124,78528
12731,44,Engineering,44126,71458
12732,49,Sales,44126,82514
12733,57,Sales,44122,72430
12734,26,Customer Support,44126,72323
12735,34,Customer Support,44126,67540
12736,67,Engineering,44126,75045
12737,57,Engineering,44124,58704
12738,63,Engineering,44126,53656
12739,38,Engineering,44122,82408
12740,30,Sales,44123,69745
12741,26,Sales,44126,107393
12742,51,Engineering,44125,97737
12743,57,Customer Support,44123,70165
12744,73,Customer Support,44126,59326
12745,27,Engineering,44122,70734
12746,23,Engineering,44123,69308
12747,40,Customer Support,44126,68810
12748,51,Customer Support,44125,60976
12749,73,Customer Support,44125,99947
12750,51,Engineering,44124,86272
12751,53,Engineering,44123,91866
12752,44,Engineering,44126,35000
12753,31,Sales,44123,84593
12754,24,Sales,44124,57393
12755,32,Engineering,44122,87795
12756,43,Engineering,44126,65583
12757,74,Engineering,44123,65286
12758,62,Engineering,44123,70123
12759,65,Customer Support,44125,107794
12760,74,Engineering,44125,47450
12761,24,Customer Support,44125,66780
12762,23,HR,44122,66033
12763,24,Engineering,44124,85977
12764,52,Sales,44123,94415
12765,58,HR,44125,81563
12766,46,Sales,44124,75286
12767,69,Sales,44125,65821
12768,62,HR,44124,78044
12769,38,Engineering,44125,62753
12770,24,Engineering,44124,63924
12771,34,Sales,44124,97144
12772,46,Sales,44124,65026
12773,38,Engineering,44125,91604
12774,45,Sales,44123,73411
12775,73,Sales,44126,45617
12776,48,Customer Support,44122,84344
12777,67,Engineering,44122,65822
12778,38,Engineering,44126,74551
12779,30,Sales,44126,88802
12780,30,Sales,44126,84035
12781,65,Customer Support,44124,62288
12782,34,Sales,44122,87739
12783,71,Engineering,44124,88385
12784,28,Engineering,44124,60622
12785,26,Sales,44126,66286
12786,68,Engineering,44122,61978
12787,32,Engineering,44126,57981
12788,43,Engineering,44125,75872
12789,43,HR,44124,55751
12790,52,Engineering,44123,54554
12791,26,Sales,44123,92311
12792,72,Engineering,44126,64180
12793,52,Engineering,44124,68690
12794,45,Sales,44124,75451
12795,71,Engineering,44125,35000
12796,41,Sales,44122,54157
12797,27,Sales,44122,78512
12798,46,Engineering,44126,46259
12799,49,Sales,44122,59015
12800,61,HR,44123,67843
12801,23,Customer Support,44123,63501
12802,50,Sales,44124,80722
12803,69,Engineering,44124,75908
12804,46,Sales,44124,93731
12805,26,Customer Support,44124,72083
12806,40,Sales,44122,78699
12807,53,Sales,44125,45411
12808,30,Engineering,44123,60648
12809,39,Sales,44126,96847
12810,47,Sales,44126,62042
12811,74,Sales,44125,58275
12812,41,Engineering,44124,99938
12813,67,Engineering,44124,69888
12814,48,HR,44123,62653
12815,39,Customer Support,44126,84802
12816,64,Engineering,44125,47688
12817,28,Engineering,44126,63620
12818,31,Customer Support,44123,58732
12819,64,Engineering,44123,82435
12820,38,Customer Support,44124,66842
12821,61,HR,44126,73220
12822,30,Engineering,44126,69710
12823,27,Engineering,44125,59802
12824,68,Sales,44122,82985
12825,71,Customer Support,44124,74561
12826,44,Customer Support,44123,104230
12827,55,Engineering,44124,71188
12828,74,Customer Support,44124,67841
12829,70,HR,44125,72862
12830,71,Sales,44122,56370
12831,60,Sales,44122,49000
12832,35,Sales,44124,82335
12833,59,HR,44122,65734
12834,51,Sales,44126,72281
12835,69,Sales,44123,76383
12836,63,Engineering,44122,68997
12837,42,Engineering,44126,38416
12838,48,Engineering,44126,66254
12839,45,Engineering,44126,82158
12840,61,Sales,44125,78414
12841,40,Sales,44125,60865
12842,35,Engineering,44123,77394
12843,49,Engineering,44126,51161
12844,60,Engineering,44123,87074
12845,38,HR,44122,41225
12846,64,Sales,44125,50258
12847,43,HR,44124,60592
12848,26,Engineering,44124,96555
12849,48,Sales,44122,77977
12850,72,Customer Support,44125,58561
12851,34,Customer Support,44123,48587
12852,54,Engineering,44124,64674
12853,67,Engineering,44124,97711
12854,55,Engineering,44125,65323
12855,73,Sales,44123,95563
12856,28,Customer Support,44126,64990
12857,23,Engineering,44122,79394
12858,58,Engineering,44124,44854
12859,56,Customer Support,44124,65040
12860,61,Engineering,44126,78281
12861,45,Sales,44124,82556
12862,47,Customer Support,44125,82732
12863,34,Engineering,44125,100904
12864,24,Sales,44124,72511
12865,23,Customer Support,44124,78168
12866,50,Engineering,44126,59964
12867,55,Sales,44123,54705
12868,40,Engineering,44124,69790
12869,73,Customer Support,44124,64174
12870,54,Customer Support,44125,60130
12871,63,Engineering,44125,72363
12872,29,Sales,44122,60061
12873,72,Engineering,44124,76132
12874,58,Sales,44123,73569
12875,73,Engineering,44126,61630
12876,50,HR,44124,86649
12877,66,Sales,44125,57628
12878,25,Engineering,44124,78957
12879,47,Sales,44124,66383
12880,64,Sales,44125,67769
12881,67,Sales,44122,84251
12882,37,Sales,44126,67996
12883,46,HR,44124,75493
12884,60,Engineering,44124,68017
12885,52,Engineering,44123,48979
12886,66,Engineering,44125,63040
12887,43,Customer Support,44123,65257
12888,56,Engineering,44124,86394
12889,48,Engineering,44122,75192
12890,35,Engineering,44126,76617
12891,55,Sales,44122,55624
12892,67,Customer Support,44126,47109
12893,50,Customer Support,44123,36130
12894,22,Customer Support,44122,86452
12895,24,HR,44124,73124
12896,55,Customer Support,44125,66747
12897,34,Sales,44124,70310
12898,57,Sales,44122,79942
12899,46,Engineering,44125,73201
12900,25,Engineering,44126,94501
12901,73,Engineering,44123,71898
12902,29,Engineering,44123,57590
12903,63,Sales,44124,64595
12904,46,Engineering,44126,75382
12905,57,Customer Support,44122,90329
12906,52,Sales,44124,42376
12907,63,Customer Support,44125,64840
12908,31,Engineering,44126,78375
12909,61,Customer Support,44123,83072
12910,30,Engineering,44123,65192
12911,67,Customer Support,44126,90035
12912,43,Sales,44123,63058
12913,58,Customer Support,44122,88552
12914,27,Engineering,44126,71946
12915,38,Customer Support,44122,110715
12916,45,HR,44126,50448
12917,52,Sales,44126,59225
12918,29,Sales,44125,53731
12919,31,Engineering,44125,67154
12920,37,Engineering,44123,96133
12921,50,Customer Support,44123,56756
12922,23,HR,44124,115003
12923,70,Engineering,44123,84045
12924,49,Customer Support,44122,88560
12925,41,Engineering,44122,45824
12926,41,Engineering,44124,66117
12927,31,Sales,44123,91196
12928,54,HR,44125,83564
12929,22,Sales,44122,60236
12930,53,Sales,44122,66032
12931,23,HR,44123,57771
12932,47,HR,44124,80606
12933,49,HR,44124,62632
12934,45,Engineering,44125,60232
12935,63,Sales,44125,82533
12936,37,Customer Support,44126,69217
12937,62,HR,44125,72784
12938,51,Sales,44123,52832
12939,59,Engineering,44124,77521
12940,62,HR,44123,89890
12941,22,Sales,44124,62692
12942,29,Sales,44122,52671
12943,35,HR,44125,80969
12944,40,Sales,44123,71243
12945,32,Customer Support,44123,60169
12946,74,HR,44124,73258
12947,22,Sales,44122,80763
12948,60,Engineering,44123,61172
12949,63,Engineering,44123,86576
12950,53,Engineering,44124,35000
12951,41,Sales,44125,79257
12952,24,Sales,44123,66216
12953,49,Sales,44126,76452
12954,60,Sales,44126,82591
12955,31,Sales,44125,48930
12956,32,Engineering,44123,82055
12957,59,Sales,44125,52824
12958,40,Customer Support,44126,64382
12959,61,Engineering,44123,105211
12960,67,Sales,44125,74783
12961,23,Customer Support,44123,37382
12962,24,Customer Support,44122,82124
12963,52,Sales,44123,51450
12964,58,Engineering,44123,59097
12965,47,Customer Support,44126,80072
12966,41,Sales,44125,56699
12967,38,Engineering,44125,66322
12968,31,Engineering,44123,73159
12969,54,Engineering,44126,61399
12970,29,Engineering,44123,72040
12971,58,Customer Support,44123,64909
12972,35,HR,44123,74583
12973,54,Sales,44124,79977
12974,36,Engineering,44123,56951
12975,60,Engineering,44125,56514
12976,66,Customer Support,44124,86939
12977,24,Engineering,44124,84427
12978,43,Engineering,44126,62352
12979,23,Sales,44126,68200
12980,28,Engineering,44122,68805
12981,33,Sales,44122,64127
12982,44,HR,44126,72987
12983,63,Sales,44126,63275
12984,30,Engineering,44124,57251
12985,23,Customer Support,44124,73168
12986,59,Engineering,44126,60214
12987,46,Engineering,44123,70796
12988,33,Engineering,44122,73685
12989,48,Engineering,44125,56216
12990,64,Customer Support,44122,65464
12991,37,Engineering,44122,57140
12992,60,Sales,44126,47047
12993,53,Sales,44123,64773
12994,23,Engineering,44122,99561
12995,26,Engineering,44125,79693
12996,38,Sales,44124,86306
12997,59,Sales,44126,89476
12998,35,Engineering,44122,48432
12999,39,Engineering,44125,39886
13000,67,Engineering,44123,84028
13001,59,Engineering,44122,73762
13002,23,Engineering,44126,102449
13003,56,HR,44123,76812
13004,35,Engineering,44126,70069
13005,22,SpecialOps,44126,75226
13006,71,Customer Support,44125,42178
13007,34,Customer Support,44125,76023
13008,58,Sales,44123,47564
13009,30,Engineering,44125,63355
13010,74,HR,44125,58813
13011,66,Engineering,44125,80999
13012,44,Sales,44126,60928
13013,69,Engineering,44122,90829
13014,73,Engineering,44125,70272
13015,50,Customer Support,44124,67763
13016,39,Customer Support,44124,102676
13017,54,Sales,44122,68087
13018,60,Engineering,44126,66822
13019,67,Customer Support,44124,83523
13020,32,Sales,44122,68940
13021,61,HR,44124,69996
13022,70,Customer Support,44126,83258
13023,54,Customer Support,44125,71566
13024,72,Engineering,44123,80053
13025,69,Customer Support,44123,70096
13026,62,Customer Support,44126,71054
13027,46,Engineering,44123,51828
13028,66,Sales,44122,53905
13029,71,Engineering,44124,79688
13030,73,Engineering,44123,52444
13031,56,Engineering,44125,74585
13032,71,HR,44124,72099
13033,44,Engineering,44124,89037
13034,23,Sales,44122,85060
13035,57,Engineering,44122,76871
13036,34,Sales,44124,85856
13037,57,Sales,44122,68934
13038,57,Engineering,44124,77451
13039,51,Sales,44126,71246
13040,70,Engineering,44126,73512
13041,55,Engineering,44122,86657
13042,70,Engineering,44123,44577
13043,60,Engineering,44124,65262
13044,32,Sales,44122,65924
13045,56,Engineering,44122,61290
13046,41,HR,44122,70520
13047,73,Engineering,44126,96773
13048,45,Customer Support,44124,63928
13049,35,HR,44124,86548
13050,60,Sales,44123,81118
13051,62,Engineering,44126,69812
13052,66,Engineering,44124,70600
13053,74,Engineering,44126,81033
13054,34,Engineering,44125,51449
13055,51,Engineering,44126,107323
13056,37,Engineering,44126,70729
13057,24,HR,44123,62928
13058,24,HR,44126,73383
13059,69,Engineering,44124,57349
13060,33,Engineering,44126,58197
13061,31,Engineering,44123,68081
13062,45,Engineering,44126,71265
13063,29,Engineering,44123,42533
13064,70,Sales,44123,99761
13065,25,Engineering,44125,94575
13066,63,Engineering,44124,75445
13067,24,Sales,44122,85363
13068,74,Sales,44123,71392
13069,73,HR,44122,85348
13070,64,Engineering,44123,61284
13071,46,Engineering,44123,71101
13072,70,Engineering,44126,69139
13073,68,Sales,44122,94871
13074,58,Customer Support,44122,46158
13075,43,Sales,44125,79823
13076,55,Sales,44124,68093
13077,64,Sales,44122,94795
13078,69,Customer Support,44124,41073
13079,34,Sales,44124,89462
13080,52,Engineering,44123,60392
13081,29,Sales,44126,109551
13082,29,HR,44124,39271
13083,46,Engineering,44123,92227
13084,26,Sales,44126,70053
13085,28,Customer Support,44125,46423
13086,37,Sales,44123,55091
13087,46,Customer Support,44123,77129
13088,28,Customer Support,44122,66047
13089,47,Engineering,44126,91106
13090,55,Engineering,44123,66032
13091,60,Customer Support,44124,67639
13092,56,Sales,44125,99825
13093,65,HR,44125,59866
13094,43,Engineering,44124,71921
13095,37,Customer Support,44124,77093
13096,74,Sales,44125,60887
13097,23,Engineering,44126,63355
13098,41,Customer Support,44123,57339
13099,34,Engineering,44123,63218
13100,38,Engineering,44126,95087
13101,45,HR,44125,47653
13102,68,Customer Support,44126,75049
13103,66,HR,44124,44661
13104,32,Engineering,44123,124823
13105,49,Engineering,44125,81519
13106,50,Customer Support,44123,67652
13107,51,Engineering,44125,75716
13108,63,HR,44122,83410
13109,66,Engineering,44123,70309
13110,45,HR,44123,72814
13111,31,Sales,44124,35000
13112,60,Customer Support,44122,82967
13113,31,Customer Support,44124,98226
13114,26,Customer Support,44126,82398
13115,67,Sales,44122,82053
13116,39,Engineering,44124,64067
13117,38,Sales,44125,80540
13118,33,Engineering,44125,92867
13119,23,Engineering,44124,78211
13120,23,Customer Support,44122,58806
13121,63,Engineering,44123,61346
13122,53,Sales,44124,70157
13123,71,Engineering,44126,41278
13124,45,Customer Support,44123,80225
13125,56,Sales,44126,89527
13126,54,Customer Support,44123,66445
13127,27,Engineering,44124,72573
13128,27,Customer Support,44124,72919
13129,24,HR,44123,64089
13130,27,Engineering,44122,90321
13131,58,Engineering,44125,49473
13132,51,Engineering,44124,69223
13133,22,Sales,44126,71425
13134,40,Engineering,44122,69874
13135,53,Engineering,44126,55437
13136,61,Customer Support,44125,53170
13137,22,HR,44126,76218
13138,61,HR,44124,75124
13139,45,Engineering,44126,76947
13140,62,Sales,44125,57430
13141,23,Sales,44125,55304
13142,61,HR,44125,89982
13143,64,Engineering,44124,56149
13144,50,Engineering,44126,35000
13145,22,Customer Support,44125,61719
13146,45,Engineering,44122,35000
13147,63,Sales,44126,67453
13148,31,Sales,44122,91673
13149,28,Engineering,44124,57357
13150,27,Customer Support,44123,64448
13151,25,Sales,44123,79430
13152,55,Customer Support,44126,58033
13153,57,Engineering,44123,50730
13154,51,Customer Support,44126,48078
13155,42,Engineering,44123,49869
13156,53,Customer Support,44126,67629
13157,57,Customer Support,44126,44623
13158,25,Engineering,44123,88337
13159,64,Customer Support,44124,66768
13160,38,HR,44126,88619
13161,49,Sales,44123,52515
13162,70,Engineering,44123,58610
